protocol,chain,date,tvl_usd
aave,BSC-borrowed,2024-12-25,47128849
aave,BSC-borrowed,2024-12-26,48106774
aave,BSC-borrowed,2024-12-27,47790543
aave,BSC-borrowed,2024-12-28,47133363
aave,BSC-borrowed,2024-12-29,47716288
aave,BSC-borrowed,2024-12-30,47308260
aave,BSC-borrowed,2024-12-31,47934178
aave,BSC-borrowed,2025-01-01,47602907
aave,BSC-borrowed,2025-01-02,47707970
aave,BSC-borrowed,2025-01-03,45902957
aave,BSC-borrowed,2025-01-04,40368752
aave,BSC-borrowed,2025-01-05,40012213
aave,BSC-borrowed,2025-01-06,40297193
aave,BSC-borrowed,2025-01-07,41310413
aave,BSC-borrowed,2025-01-08,46485100
aave,BSC-borrowed,2025-01-09,47051469
aave,BSC-borrowed,2025-01-10,46516698
aave,BSC-borrowed,2025-01-11,47098896
aave,BSC-borrowed,2025-01-12,46840768
aave,BSC-borrowed,2025-01-13,46527186
aave,BSC-borrowed,2025-01-14,45808135
aave,BSC-borrowed,2025-01-15,46270374
aave,BSC-borrowed,2025-01-16,48061368
aave,BSC-borrowed,2025-01-17,46298233
aave,BSC-borrowed,2025-01-18,44584275
aave,BSC-borrowed,2025-01-19,45308034
aave,BSC-borrowed,2025-01-20,40946165
aave,BSC-borrowed,2025-01-21,42244624
aave,BSC-borrowed,2025-01-22,42864513
aave,BSC-borrowed,2025-01-23,42756182
aave,BSC-borrowed,2025-01-24,43422249
aave,BSC-borrowed,2025-01-25,43434037
aave,BSC-borrowed,2025-01-26,43672356
aave,BSC-borrowed,2025-01-27,44660252
aave,BSC-borrowed,2025-01-28,43490513
aave,BSC-borrowed,2025-01-29,42622685
aave,BSC-borrowed,2025-01-30,42758012
aave,BSC-borrowed,2025-01-31,43164706
aave,BSC-borrowed,2025-02-01,42336995
aave,BSC-borrowed,2025-02-02,42089757
aave,BSC-borrowed,2025-02-03,41368600
aave,BSC-borrowed,2025-02-04,40091533
aave,BSC-borrowed,2025-02-05,40101164
aave,BSC-borrowed,2025-02-06,41467479
aave,BSC-borrowed,2025-02-07,41702543
aave,BSC-borrowed,2025-02-08,42106575
aave,BSC-borrowed,2025-02-09,42737109
aave,BSC-borrowed,2025-02-10,43551690
aave,BSC-borrowed,2025-02-11,43755248
aave,BSC-borrowed,2025-02-12,43994733
aave,BSC-borrowed,2025-02-13,45223581
aave,BSC-borrowed,2025-02-14,45139657
aave,BSC-borrowed,2025-02-15,44603864
aave,BSC-borrowed,2025-02-16,44073617
aave,BSC-borrowed,2025-02-17,45033853
aave,BSC-borrowed,2025-02-18,45213543
aave,BSC-borrowed,2025-02-19,42820590
aave,BSC-borrowed,2025-02-20,46452226
aave,BSC-borrowed,2025-02-21,46682426
aave,BSC-borrowed,2025-02-22,46603519
aave,BSC-borrowed,2025-02-23,46355793
aave,BSC-borrowed,2025-02-24,46372094
aave,BSC-borrowed,2025-02-25,45926977
aave,BSC-borrowed,2025-02-26,47963225
aave,BSC-borrowed,2025-02-27,54885592
aave,BSC-borrowed,2025-02-28,49941865
aave,BSC-borrowed,2025-03-01,42448126
aave,BSC-borrowed,2025-03-02,42893789
aave,BSC-borrowed,2025-03-03,46058803
aave,BSC-borrowed,2025-03-04,44666746
aave,BSC-borrowed,2025-03-05,45618643
aave,BSC-borrowed,2025-03-06,46761568
aave,BSC-borrowed,2025-03-07,45583463
aave,BSC-borrowed,2025-03-08,45733504
aave,BSC-borrowed,2025-03-09,47661346
aave,BSC-borrowed,2025-03-10,43529618
aave,BSC-borrowed,2025-03-11,42992484
aave,BSC-borrowed,2025-03-12,43435536
aave,BSC-borrowed,2025-03-13,43543276
aave,BSC-borrowed,2025-03-14,43697150
aave,BSC-borrowed,2025-03-15,43348439
aave,BSC-borrowed,2025-03-16,44288066
aave,BSC-borrowed,2025-03-17,43859564
aave,BSC-borrowed,2025-03-18,44386300
aave,BSC-borrowed,2025-03-19,43505005
aave,BSC-borrowed,2025-03-20,45869727
aave,BSC-borrowed,2025-03-21,52186601
aave,BSC-borrowed,2025-03-22,58013170
aave,BSC-borrowed,2025-03-23,59143658
aave,BSC-borrowed,2025-03-24,51257579
aave,BSC-borrowed,2025-03-25,47714443
aave,BSC-borrowed,2025-03-26,50489019
aave,BSC-borrowed,2025-03-27,48802945
aave,BSC-borrowed,2025-03-28,58502533
aave,BSC-borrowed,2025-03-29,59198381
aave,BSC-borrowed,2025-03-30,59390518
aave,BSC-borrowed,2025-03-31,55866520
aave,BSC-borrowed,2025-04-01,49895285
aave,BSC-borrowed,2025-04-02,50728193
aave,BSC-borrowed,2025-04-03,49636679
aave,BSC-borrowed,2025-04-04,49927992
aave,BSC-borrowed,2025-04-05,50887083
aave,BSC-borrowed,2025-04-06,51037293
aave,BSC-borrowed,2025-04-07,49914801
aave,BSC-borrowed,2025-04-08,48364736
aave,BSC-borrowed,2025-04-09,55369790
aave,BSC-borrowed,2025-04-10,57842595
aave,BSC-borrowed,2025-04-11,61145928
aave,BSC-borrowed,2025-04-12,60768202
aave,BSC-borrowed,2025-04-13,61195210
aave,BSC-borrowed,2025-04-14,61816870
aave,BSC-borrowed,2025-04-15,56355910
aave,BSC-borrowed,2025-04-16,56673451
aave,BSC-borrowed,2025-04-17,56582923
aave,BSC-borrowed,2025-04-18,55570753
aave,BSC-borrowed,2025-04-19,58420122
aave,BSC-borrowed,2025-04-20,58902320
aave,BSC-borrowed,2025-04-21,59388186
aave,BSC-borrowed,2025-04-22,59839566
aave,BSC-borrowed,2025-04-23,62304280
aave,BSC-borrowed,2025-04-24,62540580
aave,BSC-borrowed,2025-04-25,62028485
aave,BSC-borrowed,2025-04-26,62551518
aave,BSC-borrowed,2025-04-27,62536780
aave,BSC-borrowed,2025-04-28,62944736
aave,BSC-borrowed,2025-04-29,63254062
aave,BSC-borrowed,2025-04-30,62782329
aave,BSC-borrowed,2025-05-01,63190059
aave,BSC-borrowed,2025-05-02,64021061
aave,BSC-borrowed,2025-05-03,64832620
aave,BSC-borrowed,2025-05-04,64996208
aave,BSC-borrowed,2025-05-05,65395421
aave,BSC-borrowed,2025-05-06,67305773
aave,BSC-borrowed,2025-05-07,75060885
aave,BSC-borrowed,2025-05-08,69664773
aave,BSC-borrowed,2025-05-09,68986267
aave,BSC-borrowed,2025-05-10,69927111
aave,BSC-borrowed,2025-05-11,71070800
aave,BSC-borrowed,2025-05-12,71370739
aave,BSC-borrowed,2025-05-13,72612224
aave,BSC-borrowed,2025-05-14,72204343
aave,BSC-borrowed,2025-05-15,70747152
aave,BSC-borrowed,2025-05-16,76967432
aave,BSC-borrowed,2025-05-17,76945894
aave,BSC-borrowed,2025-05-18,80762061
aave,BSC-borrowed,2025-05-19,81406194
aave,BSC-borrowed,2025-05-20,81649524
aave,BSC-borrowed,2025-05-21,81694090
aave,BSC-borrowed,2025-05-22,78979959
aave,BSC-borrowed,2025-05-23,87539739
aave,BSC-borrowed,2025-05-24,100139563
aave,BSC-borrowed,2025-05-25,103979117
aave,BSC-borrowed,2025-05-26,96592991
aave,BSC-borrowed,2025-05-27,93027856
aave,BSC-borrowed,2025-05-28,95052595
aave,BSC-borrowed,2025-05-29,97049652
aave,BSC-borrowed,2025-05-30,97400145
aave,BSC-borrowed,2025-05-31,96979805
aave,BSC-borrowed,2025-06-01,97802986
aave,BSC-borrowed,2025-06-02,98234300
aave,BSC-borrowed,2025-06-03,99156417
aave,BSC-borrowed,2025-06-04,101582643
aave,BSC-borrowed,2025-06-05,102998672
aave,BSC-borrowed,2025-06-06,102811940
aave,BSC-borrowed,2025-06-07,103566026
aave,BSC-borrowed,2025-06-08,102286807
aave,BSC-borrowed,2025-06-09,103703387
aave,BSC-borrowed,2025-06-10,106822895
aave,BSC-borrowed,2025-06-11,108246186
aave,BSC-borrowed,2025-06-12,108626805
aave,BSC-borrowed,2025-06-13,107427405
aave,BSC-borrowed,2025-06-14,109940977
aave,BSC-borrowed,2025-06-15,107841563
aave,BSC-borrowed,2025-06-16,110467626
aave,BSC-borrowed,2025-06-17,110063422
aave,BSC-borrowed,2025-06-18,107489320
aave,BSC-borrowed,2025-06-19,108137898
aave,BSC-borrowed,2025-06-20,106963027
aave,BSC-borrowed,2025-06-21,107542516
aave,BSC-borrowed,2025-06-22,107528001
aave,BSC-borrowed,2025-06-23,107242870
aave,BSC-borrowed,2025-06-24,110265164
aave,BSC-borrowed,2025-06-25,110340925
aave,BSC-borrowed,2025-06-26,108263317
aave,BSC-borrowed,2025-06-27,108801740
aave,BSC-borrowed,2025-06-28,109659904
aave,BSC-borrowed,2025-06-29,108863830
aave,BSC-borrowed,2025-06-30,107664412
aave,BSC-borrowed,2025-07-01,109198607
aave,BSC-borrowed,2025-07-02,110012915
aave,BSC-borrowed,2025-07-03,113214226
aave,BSC-borrowed,2025-07-04,115010731
aave,BSC-borrowed,2025-07-05,114510267
aave,BSC-borrowed,2025-07-06,114590116
aave,BSC-borrowed,2025-07-07,115845099
aave,BSC-borrowed,2025-07-08,114516494
aave,BSC-borrowed,2025-07-09,116220753
aave,BSC-borrowed,2025-07-10,117884429
aave,BSC-borrowed,2025-07-11,119171069
aave,BSC-borrowed,2025-07-12,121042635
aave,BSC-borrowed,2025-07-13,121376506
aave,BSC-borrowed,2025-07-14,122715318
aave,BSC-borrowed,2025-07-15,121071410
aave,BSC-borrowed,2025-07-16,123183036
aave,BSC-borrowed,2025-07-17,125362857
aave,BSC-borrowed,2025-07-18,127237849
aave,BSC-borrowed,2025-07-19,128838198
aave,BSC-borrowed,2025-07-20,130646361
aave,BSC-borrowed,2025-07-21,131121103
aave,BSC-borrowed,2025-07-22,135908635
aave,BSC-borrowed,2025-07-23,136790555
aave,BSC-borrowed,2025-07-24,136602296
aave,BSC-borrowed,2025-07-25,138292701
aave,BSC-borrowed,2025-07-26,139611401
aave,BSC-borrowed,2025-07-27,140555930
aave,BSC-borrowed,2025-07-28,140783395
aave,BSC-borrowed,2025-07-29,141064183
aave,BSC-borrowed,2025-07-30,140011223
aave,BSC-borrowed,2025-07-31,140854160
aave,BSC-borrowed,2025-08-01,138277102
aave,BSC-borrowed,2025-08-02,137449696
aave,BSC-borrowed,2025-08-03,134605527
aave,BSC-borrowed,2025-08-04,135853587
aave,BSC-borrowed,2025-08-05,136728460
aave,BSC-borrowed,2025-08-06,132609414
aave,BSC-borrowed,2025-08-07,129743423
aave,BSC-borrowed,2025-08-08,118339801
aave,BSC-borrowed,2025-08-09,119037961
aave,BSC-borrowed,2025-08-10,120050884
aave,BSC-borrowed,2025-08-11,120407936
aave,BSC-borrowed,2025-08-12,120428050
aave,BSC-borrowed,2025-08-13,123873592
aave,BSC-borrowed,2025-08-14,124606251
aave,BSC-borrowed,2025-08-15,122891649
aave,BSC-borrowed,2025-08-16,122976363
aave,BSC-borrowed,2025-08-17,122247037
aave,BSC-borrowed,2025-08-18,121827085
aave,BSC-borrowed,2025-08-19,115472279
aave,BSC-borrowed,2025-08-20,112571430
aave,BSC-borrowed,2025-08-21,115612628
aave,BSC-borrowed,2025-08-22,115308263
aave,BSC-borrowed,2025-08-23,120008702
aave,BSC-borrowed,2025-08-24,127962207
aave,BSC-borrowed,2025-08-25,127118725
aave,BSC-borrowed,2025-08-26,122599736
aave,BSC-borrowed,2025-08-27,126332620
aave,BSC-borrowed,2025-08-28,121414191
aave,BSC-borrowed,2025-08-29,121447903
aave,BSC-borrowed,2025-08-30,119092417
aave,BSC-borrowed,2025-08-31,119709868
aave,BSC-borrowed,2025-09-01,119684009
aave,BSC-borrowed,2025-09-02,119265224
aave,BSC-borrowed,2025-09-03,119879673
aave,BSC-borrowed,2025-09-04,119955158
aave,BSC-borrowed,2025-09-05,118481299
aave,BSC-borrowed,2025-09-06,118631173
aave,BSC-borrowed,2025-09-07,117734801
aave,BSC-borrowed,2025-09-08,118583076
aave,BSC-borrowed,2025-09-09,118989472
aave,BSC-borrowed,2025-09-10,118612566
aave,BSC-borrowed,2025-09-11,119712973
aave,BSC-borrowed,2025-09-12,120564289
aave,BSC-borrowed,2025-09-13,122335029
aave,BSC-borrowed,2025-09-14,122288642
aave,BSC-borrowed,2025-09-15,121740964
aave,BSC-borrowed,2025-09-16,119506310
aave,BSC-borrowed,2025-09-17,118729674
aave,BSC-borrowed,2025-09-18,123546602
aave,BSC-borrowed,2025-09-19,125591557
aave,BSC-borrowed,2025-09-20,128214359
aave,BSC-borrowed,2025-09-21,128608887
aave,BSC-borrowed,2025-09-22,129066321
aave,BSC-borrowed,2025-09-23,125212175
aave,BSC-borrowed,2025-09-24,129726624
aave,BSC-borrowed,2025-09-25,129608288
aave,BSC-borrowed,2025-09-26,125414835
aave,BSC-borrowed,2025-09-27,126283617
aave,BSC-borrowed,2025-09-28,128053825
aave,BSC-borrowed,2025-09-29,130485697
aave,BSC-borrowed,2025-09-30,131503619
aave,BSC-borrowed,2025-10-01,128930901
aave,BSC-borrowed,2025-10-02,130270084
aave,BSC-borrowed,2025-10-03,132062257
aave,BSC-borrowed,2025-10-04,136378685
aave,BSC-borrowed,2025-10-05,139033893
aave,BSC-borrowed,2025-10-06,138105308
aave,BSC-borrowed,2025-10-07,139414801
aave,BSC-borrowed,2025-10-08,135854280
aave,BSC-borrowed,2025-10-09,140535084
aave,BSC-borrowed,2025-10-10,140290003
aave,BSC-borrowed,2025-10-11,128903185
aave,BSC-borrowed,2025-10-12,129632922
aave,BSC-borrowed,2025-10-13,133540636
aave,BSC-borrowed,2025-10-14,133881924
aave,BSC-borrowed,2025-10-15,128681959
aave,BSC-borrowed,2025-10-16,122168860
aave,BSC-borrowed,2025-10-17,120786767
aave,BSC-borrowed,2025-10-18,115247665
aave,BSC-borrowed,2025-10-19,116500916
aave,BSC-borrowed,2025-10-20,112645426
aave,BSC-borrowed,2025-10-21,113424674
aave,BSC-borrowed,2025-10-22,113210214
aave,BSC-borrowed,2025-10-23,112921436
aave,BSC-borrowed,2025-10-24,115021078
aave,BSC-borrowed,2025-10-25,114868349
aave,BSC-borrowed,2025-10-26,113285697
aave,BSC-borrowed,2025-10-27,118194881
aave,BSC-borrowed,2025-10-28,117141196
aave,BSC-borrowed,2025-10-29,115050178
aave,BSC-borrowed,2025-10-30,116594520
aave,BSC-borrowed,2025-10-31,115594019
aave,BSC-borrowed,2025-11-01,127816071
aave,BSC-borrowed,2025-11-02,134710887
aave,BSC-borrowed,2025-11-03,128762877
aave,BSC-borrowed,2025-11-04,110977772
aave,BSC-borrowed,2025-11-05,101173292
aave,BSC-borrowed,2025-11-06,101345985
aave,BSC-borrowed,2025-11-07,99529697
aave,BSC-borrowed,2025-11-08,100900266
aave,BSC-borrowed,2025-11-09,102208893
aave,BSC-borrowed,2025-11-10,104232531
aave,BSC-borrowed,2025-11-11,104519763
aave,BSC-borrowed,2025-11-12,103203522
aave,BSC-borrowed,2025-11-13,103541630
aave,BSC-borrowed,2025-11-14,100323558
aave,BSC-borrowed,2025-11-15,97272905
aave,BSC-borrowed,2025-11-16,98050187
aave,BSC-borrowed,2025-11-17,97247059
aave,BSC-borrowed,2025-11-18,97350156
aave,BSC-borrowed,2025-11-19,96946579
aave,BSC-borrowed,2025-11-20,99243466
aave,BSC-borrowed,2025-11-21,96953669
aave,BSC-borrowed,2025-11-22,92672770
aave,BSC-borrowed,2025-11-23,93148911
aave,BSC-borrowed,2025-11-24,94274383
aave,BSC-borrowed,2025-11-25,95315400
aave,BSC-borrowed,2025-11-26,95390708
aave,BSC-borrowed,2025-11-27,92220615
aave,BSC-borrowed,2025-11-28,96483538
aave,BSC-borrowed,2025-11-29,97512800
aave,BSC-borrowed,2025-11-30,97090275
aave,BSC-borrowed,2025-12-01,97126615
aave,BSC-borrowed,2025-12-02,96306391
aave,BSC-borrowed,2025-12-03,97209014
aave,BSC-borrowed,2025-12-04,97534982
aave,BSC-borrowed,2025-12-05,96868758
aave,BSC-borrowed,2025-12-06,96208884
aave,BSC-borrowed,2025-12-07,96321919
aave,BSC-borrowed,2025-12-08,96146485
aave,BSC-borrowed,2025-12-09,95315164
aave,BSC-borrowed,2025-12-10,98454303
aave,BSC-borrowed,2025-12-11,98957548
aave,BSC-borrowed,2025-12-12,97226027
aave,BSC-borrowed,2025-12-13,96107324
aave,BSC-borrowed,2025-12-14,96500172
aave,BSC-borrowed,2025-12-15,95668637
aave,BSC-borrowed,2025-12-16,90781034
aave,BSC-borrowed,2025-12-17,91551692
aave,BSC-borrowed,2025-12-18,90926962
aave,BSC-borrowed,2025-12-19,91005968
aave,BSC-borrowed,2025-12-20,92191663
aave,BSC-borrowed,2025-12-21,96308726
aave,BSC-borrowed,2025-12-22,96458578
aave,BSC-borrowed,2025-12-23,92611726
aave,BSC-borrowed,2025-12-24,92159038
aave,BSC-borrowed,2025-12-25,92828117
aave,BSC-borrowed,2025-12-26,91834494
aave,BSC-borrowed,2025-12-27,91624342
aave,BSC-borrowed,2025-12-28,92183603
aave,BSC-borrowed,2025-12-29,92262691
aave,BSC-borrowed,2025-12-30,91976315
aave,BSC-borrowed,2025-12-31,92994477
aave,BSC-borrowed,2026-01-01,92740143
aave,BSC-borrowed,2026-01-02,92847785
aave,BSC-borrowed,2026-01-03,93133099
aave,BSC-borrowed,2026-01-04,93332048
aave,BSC-borrowed,2026-01-05,93857358
aave,BSC-borrowed,2026-01-06,96558634
aave,BSC-borrowed,2026-01-07,96937674
aave,BSC-borrowed,2026-01-08,96647029
aave,BSC-borrowed,2026-01-09,96754581
aave,BSC-borrowed,2026-01-10,96562956
aave,BSC-borrowed,2026-01-11,96478628
aave,BSC-borrowed,2026-01-12,96896914
aave,BSC-borrowed,2026-01-13,99407654
aave,BSC-borrowed,2026-01-14,100745937
aave,BSC-borrowed,2026-01-15,101227666
aave,BSC-borrowed,2026-01-16,100875271
aave,BSC-borrowed,2026-01-17,101466002
aave,BSC-borrowed,2026-01-18,101302337
aave,BSC-borrowed,2026-01-19,100648295
aave,BSC-borrowed,2026-01-20,100879550
aave,BSC-borrowed,2026-01-21,98231644
aave,BSC-borrowed,2026-01-22,99710427
aave,BSC-borrowed,2026-01-23,99904155
aave,BSC-borrowed,2026-01-24,99998019
aave,BSC-borrowed,2026-01-25,99624231
aave,BSC-borrowed,2026-01-26,99088002
aave,BSC-borrowed,2026-01-27,99363770
aave,BSC-borrowed,2026-01-28,100145782
aave,BSC-borrowed,2026-01-29,100330330
aave,BSC-borrowed,2026-01-30,100911256
aave,BSC-borrowed,2026-01-31,99400188
aave,BSC-borrowed,2026-02-01,92923763
aave,BSC-borrowed,2026-02-02,91873791
aave,BSC-borrowed,2026-02-03,90989868
aave,BSC-borrowed,2026-02-04,88730527
aave,BSC-borrowed,2026-02-05,83406809
aave,BSC-borrowed,2026-02-06,70157331
aave,BSC-borrowed,2026-02-07,71625297
aave,BSC-borrowed,2026-02-08,72351429
aave,BSC-borrowed,2026-02-09,72566124
aave,BSC-borrowed,2026-02-10,72814088
aave,BSC-borrowed,2026-02-11,72583106
aave,BSC-borrowed,2026-02-12,71352233
aave,BSC-borrowed,2026-02-13,71128144
aave,BSC-borrowed,2026-02-14,71719578
aave,BSC-borrowed,2026-02-15,72051265
aave,BSC-borrowed,2026-02-16,71895361
aave,BSC-borrowed,2026-02-17,72039952
aave,BSC-borrowed,2026-02-18,71805463
aave,BSC-borrowed,2026-02-19,71518386
aave,BSC-borrowed,2026-02-20,71547855
aave,BSC-borrowed,2026-02-21,71841719
aave,BSC-borrowed,2026-02-22,71520252
aave,BSC-borrowed,2026-02-23,71494303
aave,BSC-borrowed,2026-02-24,70339937
aave,BSC-borrowed,2026-02-25,70013388
aave,BSC-borrowed,2026-02-26,71276282
aave,BSC-borrowed,2026-02-27,71465454
aave,BSC-borrowed,2026-02-28,70554874
aave,BSC-borrowed,2026-03-01,70748170
aave,BSC-borrowed,2026-03-02,70929147
aave,BSC-borrowed,2026-03-03,73731630
aave,BSC-borrowed,2026-03-04,74067649
aave,BSC-borrowed,2026-03-05,75676937
aave,BSC-borrowed,2026-03-06,73895459
aave,BSC-borrowed,2026-03-07,73114187
aave,BSC-borrowed,2026-03-08,73040652
aave,BSC-borrowed,2026-03-09,72253676
aave,BSC-borrowed,2026-03-10,73322218
aave,BSC-borrowed,2026-03-11,73751496
aave,BSC-borrowed,2026-03-12,74185299
aave,BSC-borrowed,2026-03-13,74352374
aave,BSC-borrowed,2026-03-14,74358905
aave,BSC-borrowed,2026-03-15,74238995
aave,BSC-borrowed,2026-03-16,76219495
aave,BSC-borrowed,2026-03-17,78482677
aave,BSC-borrowed,2026-03-18,77816154
aave,BSC-borrowed,2026-03-19,78835088
aave,BSC-borrowed,2026-03-20,79130973
aave,BSC-borrowed,2026-03-21,79231535
aave,BSC-borrowed,2026-03-22,79043662
aave,BSC-borrowed,2026-03-23,78428737
aave,BSC-borrowed,2026-03-24,79896185
aave,BSC-borrowed,2026-03-25,79922405
aave,BSC-borrowed,2026-03-26,80863275
aave,BSC-borrowed,2026-03-27,77630045
aave,BSC-borrowed,2026-03-28,75928780
aave,BSC-borrowed,2026-03-29,75790415
aave,BSC-borrowed,2026-03-30,75909480
aave,BSC-borrowed,2026-03-31,76058994
aave,Sonic,2025-03-05,40250410
aave,Sonic,2025-03-06,43958698
aave,Sonic,2025-03-07,51028540
aave,Sonic,2025-03-08,87163331
aave,Sonic,2025-03-09,94268327
aave,Sonic,2025-03-10,93651498
aave,Sonic,2025-03-11,95827069
aave,Sonic,2025-03-12,101093692
aave,Sonic,2025-03-13,106410723
aave,Sonic,2025-03-14,116902586
aave,Sonic,2025-03-15,126071404
aave,Sonic,2025-03-16,128368875
aave,Sonic,2025-03-17,126759184
aave,Sonic,2025-03-18,131916171
aave,Sonic,2025-03-19,140953922
aave,Sonic,2025-03-20,153475529
aave,Sonic,2025-03-21,179582084
aave,Sonic,2025-03-22,182623076
aave,Sonic,2025-03-23,188084716
aave,Sonic,2025-03-24,200577237
aave,Sonic,2025-03-25,222629660
aave,Sonic,2025-03-26,242727632
aave,Sonic,2025-03-27,244463804
aave,Sonic,2025-03-28,266051546
aave,Sonic,2025-03-29,264723269
aave,Sonic,2025-03-30,261954292
aave,Sonic,2025-03-31,276790478
aave,Sonic,2025-04-01,334034784
aave,Sonic,2025-04-02,341775551
aave,Sonic,2025-04-03,340641921
aave,Sonic,2025-04-04,362593465
aave,Sonic,2025-04-05,377085437
aave,Sonic,2025-04-06,398040486
aave,Sonic,2025-04-07,389792716
aave,Sonic,2025-04-08,362221806
aave,Sonic,2025-04-09,369523709
aave,Sonic,2025-04-10,375472076
aave,Sonic,2025-04-11,367169875
aave,Sonic,2025-04-12,359414044
aave,Sonic,2025-04-13,364834082
aave,Sonic,2025-04-14,367609317
aave,Sonic,2025-04-15,368622312
aave,Sonic,2025-04-16,376040185
aave,Sonic,2025-04-17,383571591
aave,Sonic,2025-04-18,381857707
aave,Sonic,2025-04-19,365366662
aave,Sonic,2025-04-20,368723741
aave,Sonic,2025-04-21,369895911
aave,Sonic,2025-04-22,369818073
aave,Sonic,2025-04-23,353977526
aave,Sonic,2025-04-24,360645162
aave,Sonic,2025-04-25,395633280
aave,Sonic,2025-04-26,383688334
aave,Sonic,2025-04-27,396766140
aave,Sonic,2025-04-28,403102910
aave,Sonic,2025-04-29,399956011
aave,Sonic,2025-04-30,390615584
aave,Sonic,2025-05-01,385707013
aave,Sonic,2025-05-02,407952192
aave,Sonic,2025-05-03,416935834
aave,Sonic,2025-05-04,415897263
aave,Sonic,2025-05-05,438408325
aave,Sonic,2025-05-06,431883989
aave,Sonic,2025-05-07,358727343
aave,Sonic,2025-05-08,375769169
aave,Sonic,2025-05-09,414802320
aave,Sonic,2025-05-10,428012721
aave,Sonic,2025-05-11,442295194
aave,Sonic,2025-05-12,435337251
aave,Sonic,2025-05-13,436353463
aave,Sonic,2025-05-14,440064911
aave,Sonic,2025-05-15,431152079
aave,Sonic,2025-05-16,433610632
aave,Sonic,2025-05-17,430907609
aave,Sonic,2025-05-18,432277565
aave,Sonic,2025-05-19,438677988
aave,Sonic,2025-05-20,442625913
aave,Sonic,2025-05-21,417629992
aave,Sonic,2025-05-22,410807140
aave,Sonic,2025-05-23,368940719
aave,Sonic,2025-05-24,311105799
aave,Sonic,2025-05-25,305378128
aave,Sonic,2025-05-26,312936178
aave,Sonic,2025-05-27,313930551
aave,Sonic,2025-05-28,315542706
aave,Sonic,2025-05-29,310292900
aave,Sonic,2025-05-30,311728671
aave,Sonic,2025-05-31,312101373
aave,Sonic,2025-06-01,316006690
aave,Sonic,2025-06-02,322051623
aave,Sonic,2025-06-03,320452513
aave,Sonic,2025-06-04,318371397
aave,Sonic,2025-06-05,317354096
aave,Sonic,2025-06-06,301833468
aave,Sonic,2025-06-07,293660058
aave,Sonic,2025-06-08,295562402
aave,Sonic,2025-06-09,295367926
aave,Sonic,2025-06-10,291704226
aave,Sonic,2025-06-11,278155680
aave,Sonic,2025-06-12,269762259
aave,Sonic,2025-06-13,262644487
aave,Sonic,2025-06-14,253884185
aave,Sonic,2025-06-15,252177578
aave,Sonic,2025-06-16,248328142
aave,Sonic,2025-06-17,252718550
aave,Sonic,2025-06-18,248095622
aave,Sonic,2025-06-19,246669344
aave,Sonic,2025-06-20,237346100
aave,Sonic,2025-06-21,226241343
aave,Sonic,2025-06-22,217192245
aave,Sonic,2025-06-23,214820106
aave,Sonic,2025-06-24,225268677
aave,Sonic,2025-06-25,233073229
aave,Sonic,2025-06-26,228726347
aave,Sonic,2025-06-27,226913937
aave,Sonic,2025-06-28,224748555
aave,Sonic,2025-06-29,224652991
aave,Sonic,2025-06-30,227658765
aave,Sonic,2025-07-01,210809858
aave,Sonic,2025-07-02,205866437
aave,Sonic,2025-07-03,212111866
aave,Sonic,2025-07-04,212872759
aave,Sonic,2025-07-05,208203848
aave,Sonic,2025-07-06,209313040
aave,Sonic,2025-07-07,210822211
aave,Sonic,2025-07-08,208782319
aave,Sonic,2025-07-09,206563553
aave,Sonic,2025-07-10,201964414
aave,Sonic,2025-07-11,202504133
aave,Sonic,2025-07-12,190336335
aave,Sonic,2025-07-13,176629644
aave,Sonic,2025-07-14,177339423
aave,Sonic,2025-07-15,172716908
aave,Sonic,2025-07-16,173953151
aave,Sonic,2025-07-17,175949356
aave,Sonic,2025-07-18,173374180
aave,Sonic,2025-07-19,170935082
aave,Sonic,2025-07-20,171336921
aave,Sonic,2025-07-21,174361924
aave,Sonic,2025-07-22,171129720
aave,Sonic,2025-07-23,163691331
aave,Sonic,2025-07-24,149168078
aave,Sonic,2025-07-25,138745156
aave,Sonic,2025-07-26,139783594
aave,Sonic,2025-07-27,139574285
aave,Sonic,2025-07-28,141500302
aave,Sonic,2025-07-29,131002732
aave,Sonic,2025-07-30,131037572
aave,Sonic,2025-07-31,131713842
aave,Sonic,2025-08-01,132069086
aave,Sonic,2025-08-02,128732037
aave,Sonic,2025-08-03,125285368
aave,Sonic,2025-08-04,128147268
aave,Sonic,2025-08-05,130239693
aave,Sonic,2025-08-06,124465158
aave,Sonic,2025-08-07,124565562
aave,Sonic,2025-08-08,140739651
aave,Sonic,2025-08-09,142602626
aave,Sonic,2025-08-10,143981270
aave,Sonic,2025-08-11,141019272
aave,Sonic,2025-08-12,137988800
aave,Sonic,2025-08-13,142940861
aave,Sonic,2025-08-14,147575799
aave,Sonic,2025-08-15,135511943
aave,Sonic,2025-08-16,128093989
aave,Sonic,2025-08-17,130006893
aave,Sonic,2025-08-18,133563815
aave,Sonic,2025-08-19,128279062
aave,Sonic,2025-08-20,120899397
aave,Sonic,2025-08-21,128830089
aave,Sonic,2025-08-22,125379444
aave,Sonic,2025-08-23,135363236
aave,Sonic,2025-08-24,131853945
aave,Sonic,2025-08-25,129363416
aave,Sonic,2025-08-26,119315870
aave,Sonic,2025-08-27,123692589
